age,experience_years,daily_work_hours,sleep_hours,caffeine_intake,bugs_per_day,commits_per_day,meetings_per_day,screen_time,exercise_hours,stress_level,burnout_level,work_life_balance,productivity_ratio,cognitive_load,caffeine_per_sleep,exp_tier,age_group
31.0,19.0,13.71,4.66,7.0,7.0,27.0,5.0,18.31,1.19,78.48,High,0.18269830784827273,2.076923076923077,35.21,1.5021456003979397,Principal,31-35
38.0,9.0,12.83,8.6,2.0,5.0,26.0,6.0,15.54,1.62,42.03,Medium,0.36023967711527394,2.1666666666666665,31.83,0.23255811249324276,Senior,36-40
33.0,8.0,13.46,5.81,1.0,16.0,15.0,6.0,18.12,0.19,82.21,High,0.18999366086150535,0.6521739130434783,54.46,0.1721170099626489,Senior,31-35
36.0,1.0,5.14,5.53,0.0,3.0,13.0,2.0,9.41,1.4,0.0,Low,0.4762886270592009,2.1666666666666665,14.14,0.0,Junior,36-40
43.0,13.0,12.68,8.29,4.0,5.0,7.0,7.0,17.03,0.66,64.56,Medium,0.30124536178911604,0.5384615384615384,33.18,0.4825089888408941,Senior,41-44
40.0,15.0,5.29,7.02,3.0,14.0,10.0,6.0,7.44,0.26,52.12,Medium,0.571877409907509,0.47619047619047616,42.29,0.4273503664743068,Principal,36-40
22.0,0.0,10.33,4.84,7.0,9.0,18.0,3.0,12.42,1.46,53.39,Medium,0.2769230647506345,1.3846153846153846,32.83,1.4462806929172123,Junior,20-25
42.0,1.0,11.2,6.11,2.0,16.0,1.0,9.0,14.44,0.66,91.79,High,0.26404055132447146,0.038461538461538464,56.7,0.3273321886526696,Junior,41-44
26.0,10.0,5.61,8.64,1.0,9.0,4.0,3.0,8.28,1.46,12.62,Low,0.7271417763036879,0.3076923076923077,28.11,0.11574072734482323,Senior,26-30
36.0,9.0,10.33,8.51,5.0,4.0,10.0,3.0,13.37,0.32,52.28,Medium,0.37257382394203276,1.25,22.83,0.5875439967633377,Senior,36-40
31.0,19.0,4.52,4.35,7.0,18.0,6.0,4.0,5.73,1.97,52.3,Medium,0.6165853056989945,0.2608695652173913,46.519999999999996,1.6091950323689581,Principal,31-35
28.0,0.0,6.93,5.34,2.0,6.0,7.0,1.0,11.82,1.61,40.09,Medium,0.37066664689777884,0.875,20.43,0.37453176506895786,Junior,26-30
34.0,12.0,13.21,4.77,4.0,18.0,16.0,8.0,14.44,0.58,100.0,High,0.19349004725171617,0.5925925925925926,61.21,0.8385742476783549,Senior,31-35
37.0,0.0,5.72,6.67,6.0,9.0,11.0,5.0,7.44,1.48,36.19,Medium,0.6193008647947672,0.7333333333333333,31.22,0.8995500900224752,Junior,36-40
40.0,4.0,4.65,7.75,1.0,18.0,17.0,7.0,8.36,1.02,44.42,Medium,0.6740967967642739,0.6538461538461539,51.15,0.12903224141519465,Mid,36-40
32.0,15.0,8.44,5.48,3.0,10.0,28.0,0.0,10.06,1.31,48.59,Medium,0.36702700718772935,2.5454545454545454,28.439999999999998,0.5474451555757015,Principal,31-35
40.0,14.0,12.51,7.79,0.0,2.0,6.0,5.0,13.94,0.12,53.795,Medium,0.29905480910945903,0.75,24.009999999999998,0.0,Senior,36-40
27.0,16.0,4.77,7.34,4.0,10.0,8.0,5.0,6.38,0.67,34.52,Low,0.7183855857950149,0.5,32.269999999999996,0.5449590538202924,Principal,26-30
33.0,15.0,7.56,7.64,1.0,5.0,18.0,7.0,8.81,1.96,25.33,Low,0.5864385713843266,1.3846153846153846,28.06,0.13089003522381737,Principal,31-35
27.0,12.0,13.0,8.74,0.0,9.0,13.0,5.0,15.01,0.24,33.27,Low,0.3205997743448849,0.8666666666666667,38.5,0.0,Senior,26-30
33.0,10.0,5.18,6.12,6.0,14.0,23.0,4.0,7.26,1.19,35.24,Medium,0.587620531541758,1.2105263157894737,39.18,0.9803919966679744,Senior,31-35
26.0,16.0,7.11,5.71,1.0,2.0,29.0,2.0,10.1,0.14,37.7,Medium,0.33991863219531476,5.8,14.11,0.17513131784039968,Principal,26-30
42.0,16.0,11.78,7.42,5.0,10.0,25.0,5.0,14.53,1.34,63.57,Medium,0.3329532370599302,1.5625,39.28,0.6738543566234021,Principal,41-44
31.0,1.0,9.43,8.04,4.0,7.0,18.0,8.0,12.32,0.56,59.54,Medium,0.39540228067115946,1.125,35.43,0.4975123759312966,Junior,31-35
30.0,12.0,12.32,4.96,1.0,7.0,19.0,9.0,15.78,0.62,86.57,High,0.19857650538873645,1.1176470588235294,39.82,0.2016128625780519,Senior,26-30
41.0,13.0,5.12,8.23,3.0,15.0,17.0,2.0,7.04,0.68,44.85,Medium,0.7327302029004767,0.9444444444444444,38.12,0.3645200043110566,Senior,41-44
41.0,10.0,13.21,4.29,6.0,2.0,24.0,8.0,14.75,0.41,81.25,High,0.16809727581912462,2.1818181818181817,29.21,1.3986010725871625,Senior,41-44
30.0,9.0,13.35,4.03,1.0,9.0,29.0,8.0,17.87,1.88,58.2,Medium,0.18930172359699796,1.6111111111111112,43.35,0.24813889624345004,Senior,26-30
44.0,2.0,5.55,4.79,7.0,7.0,14.0,0.0,9.09,1.81,28.45,Low,0.45081964133745617,1.75,19.55,1.461377565474412,Junior,41-44
41.0,16.0,4.34,8.89,4.0,12.0,20.0,1.0,5.58,1.74,17.43,Low,1.0715724726237428,1.4285714285714286,29.84,0.4499437064180308,Principal,41-44
32.0,10.0,13.9,6.62,1.0,0.0,20.0,3.0,18.74,0.21,47.56,Medium,0.2092524445694717,5.0,18.4,0.15105737899435362,Senior,31-35
37.0,8.0,8.82,4.23,7.0,9.0,3.0,6.0,12.59,0.47,80.31,High,0.21952357685550786,0.1875,35.82,1.6548459444808639,Senior,36-40
21.0,9.0,9.72,8.99,0.0,4.0,12.0,1.0,11.33,1.22,17.55,Low,0.48503560641161014,2.0,19.22,0.0,Senior,20-25
40.0,7.0,10.16,7.72,7.0,4.0,4.0,6.0,15.04,1.94,46.71,Medium,0.38333331812169374,0.36363636363636365,27.16,0.9067356338425345,Mid,36-40
34.0,12.0,11.9,8.19,0.0,16.0,11.0,4.0,14.36,1.21,77.95,High,0.3579588591790228,0.5238095238095238,49.9,0.0,Senior,31-35
39.0,10.0,12.12,5.06,6.0,13.0,29.0,9.0,17.06,0.65,98.9,High,0.19568196724873313,1.2608695652173914,51.62,1.185770516646143,Senior,36-40
37.0,4.0,5.94,4.53,5.0,5.0,16.0,6.0,7.35,1.63,58.0,Medium,0.46350636090998043,1.3333333333333333,24.94,1.1037525157279213,Mid,36-40
34.0,5.0,6.37,6.58,2.0,13.0,9.0,8.0,8.01,1.02,58.51,Medium,0.5285117852217118,0.4090909090909091,44.37,0.303951321587945,Mid,31-35
38.0,16.0,12.77,7.86,6.0,11.0,29.0,8.0,16.4,1.76,73.29,High,0.3297908697363432,1.45,46.769999999999996,0.7633586815065291,Principal,36-40
42.0,10.0,12.2,7.19,5.0,19.0,25.0,2.0,13.29,1.95,57.43,Medium,0.35857197494813753,1.1363636363636365,53.2,0.6954101953532412,Senior,41-44
43.0,19.0,10.18,7.16,6.0,0.0,11.0,2.0,11.25,1.94,42.47,Medium,0.42463833762770237,3.6666666666666665,13.18,0.8379887097781131,Principal,41-44
31.0,15.0,13.95,7.79,2.0,4.0,5.0,6.0,18.12,0.3,76.64,High,0.2522606718970792,0.45454545454545453,30.95,0.2567393765418002,Principal,31-35
32.0,8.0,11.35,5.14,3.0,17.0,26.0,4.0,13.02,1.1,90.65,High,0.25605251308770977,1.1818181818181819,51.35,0.5836574739966004,Senior,31-35
41.0,1.0,6.16,7.31,0.0,13.0,19.0,4.0,10.84,1.17,46.56,Medium,0.4988235000692059,1.0555555555555556,38.16,0.0,Junior,41-44
30.0,4.0,8.99,5.96,2.0,6.0,27.0,4.0,15.17,0.39,82.53,High,0.2628311149490432,2.4545454545454546,26.990000000000002,0.3355704134948971,Mid,26-30
24.0,0.0,8.15,4.35,1.0,14.0,19.0,8.0,12.64,1.09,50.51,Medium,0.2616642490781987,0.8260869565217391,48.15,0.22988500462413688,Junior,20-25
20.0,3.0,4.36,5.01,3.0,8.0,11.0,3.0,7.03,1.29,8.61,Low,0.5531167205340894,0.9166666666666666,24.86,0.5988022756881686,Mid,20-25
43.0,10.0,7.21,7.97,4.0,14.0,12.0,5.0,10.33,0.66,49.06,Medium,0.49201821596247336,0.6,42.71,0.5018819947450446,Senior,41-44
22.0,2.0,11.64,8.48,2.0,15.0,20.0,5.0,13.91,0.63,79.92,High,0.35655575903891357,0.9523809523809523,49.14,0.2358490287913881,Junior,20-25
41.0,8.0,13.6,5.41,6.0,8.0,29.0,6.0,17.23,0.12,94.65,High,0.1793707369649453,1.9333333333333333,38.6,1.1090570962925885,Senior,41-44
38.0,11.0,6.76,4.95,5.0,9.0,16.0,1.0,9.03,1.91,32.36,Low,0.434452157412783,1.4545454545454546,26.259999999999998,1.0101008060402412,Senior,36-40
42.0,9.0,6.47,4.13,2.0,6.0,19.0,5.0,8.36,1.61,34.33,Low,0.38705324429850013,1.5833333333333333,25.97,0.48426138395608137,Senior,41-44
26.0,1.0,9.64,8.74,5.0,16.0,9.0,8.0,10.96,1.52,63.18,Medium,0.4980582282496005,0.36,53.64,0.5720823144070579,Junior,26-30
31.0,10.0,12.12,7.42,6.0,10.0,18.0,2.0,13.35,0.04,67.75,Medium,0.292893588814543,1.3846153846153846,35.12,0.8086252279480824,Senior,31-35
34.0,9.0,11.47,8.79,6.0,5.0,4.0,1.0,13.69,1.25,38.4,Medium,0.3990460890681204,0.5714285714285714,22.97,0.6825937789995702,Senior,31-35
44.0,5.0,9.6,8.32,5.0,13.0,25.0,7.0,13.55,0.36,65.43,Medium,0.37494598812328345,1.1904761904761905,46.1,0.600961466230593,Mid,41-44
24.0,17.0,10.31,5.7,4.0,14.0,4.0,0.0,12.13,1.32,56.44,Medium,0.312834210658012,0.26666666666666666,38.31,0.7017542628501293,Principal,20-25
34.0,1.0,6.42,4.56,3.0,7.0,7.0,7.0,8.62,1.24,48.56,Medium,0.3856382722314979,0.4666666666666667,30.92,0.6578945925669754,Junior,31-35
27.0,1.0,8.33,6.5,5.0,3.0,29.0,4.0,12.95,1.7,39.57,Medium,0.38533832775665744,3.625,20.33,0.7692306508875921,Junior,26-30
29.0,9.0,6.55,4.13,0.0,0.0,16.0,8.0,10.11,0.51,36.56,Medium,0.27851138784445445,1.7777777777777777,18.55,0.0,Senior,26-30
35.0,15.0,12.84,4.75,0.0,5.0,2.0,8.0,17.52,0.05,85.81,High,0.15810276159081812,0.14285714285714285,34.84,0.0,Principal,31-35
27.0,11.0,5.13,5.17,5.0,0.0,20.0,3.0,9.77,1.83,3.78,Low,0.4697986261880117,5.0,9.629999999999999,0.9671178013311796,Senior,26-30
20.0,0.0,10.8,7.33,3.0,4.0,15.0,0.0,12.05,1.82,15.44,Low,0.40043761923686566,3.0,18.8,0.4092768882296196,Junior,20-25
31.0,7.0,6.6,6.55,1.0,18.0,26.0,4.0,11.42,0.91,48.88,Medium,0.4139844387356027,1.1304347826086956,48.6,0.1526717324165294,Mid,31-35
24.0,15.0,8.76,5.51,6.0,4.0,18.0,6.0,9.96,0.16,66.61,Medium,0.30288459920488253,1.6363636363636365,25.759999999999998,1.0889290219729544,Principal,20-25
22.0,17.0,6.99,6.82,2.0,4.0,5.0,8.0,11.69,1.0,35.05,Medium,0.41862952791062485,0.38461538461538464,26.990000000000002,0.29325508896552943,Principal,20-25
20.0,12.0,7.23,4.63,0.0,16.0,9.0,9.0,10.42,1.05,91.72,High,0.32181301292844117,0.34615384615384615,52.730000000000004,0.0,Senior,20-25
23.0,14.0,6.6,7.78,2.0,11.0,15.0,8.0,9.73,1.64,33.49,Low,0.5768523835362901,0.75,40.6,0.2570693756980237,Senior,20-25
27.0,11.0,11.53,7.56,3.0,6.0,12.0,8.0,15.38,1.43,60.32,Medium,0.33407653905326873,0.8,35.53,0.39682534433527195,Senior,26-30
22.0,7.0,7.66,5.08,1.0,14.0,2.0,5.0,12.18,0.14,43.92,Medium,0.26310482544834546,0.1,43.16,0.1968503549507175,Mid,20-25
29.0,9.0,11.26,7.03,7.0,18.0,21.0,1.0,14.73,1.41,88.91,High,0.32474027223007795,1.05,48.76,0.9957324330394831,Senior,26-30
21.0,13.0,8.56,6.52,4.0,12.0,7.0,4.0,11.26,0.27,58.17,Medium,0.3425832319584645,0.4117647058823529,38.56,0.6134968384207303,Senior,20-25
30.0,4.0,9.47,4.3,6.0,11.0,19.0,2.0,10.92,0.18,45.71,Medium,0.219715536061033,1.3571428571428572,34.47,1.3953485127096483,Mid,26-30
44.0,17.0,9.43,5.39,6.0,18.0,7.0,5.0,13.59,0.8,81.43,High,0.26889659996105125,0.2916666666666667,52.93,1.1131723352184908,Principal,41-44
29.0,18.0,13.76,9.0,1.0,12.0,6.0,4.0,15.27,1.02,44.32,Medium,0.34516016723526804,0.35294117647058826,43.76,0.11111109876543349,Principal,26-30
40.0,14.0,7.67,4.5,7.0,5.0,26.0,9.0,11.58,1.66,75.24,High,0.3199999833766242,1.7333333333333334,31.17,1.5555552098766199,Senior,36-40
33.0,5.0,6.08,6.46,3.0,0.0,10.0,0.0,9.19,0.93,0.0,Low,0.48395543654515805,10.0,6.08,0.4643962129417627,Mid,31-35
26.0,10.0,13.12,8.25,1.0,5.0,28.0,9.0,15.66,1.17,66.16,Medium,0.32731062101074976,1.8666666666666667,36.62,0.12121210651974468,Senior,26-30
21.0,10.0,5.75,5.5,6.0,12.0,19.0,9.0,9.2,1.15,56.59,Medium,0.44481602375812557,0.8636363636363636,43.25,1.0909088925620196,Senior,20-25
28.0,19.0,12.34,5.3,4.0,12.0,2.0,1.0,16.43,1.96,63.7,Medium,0.2523461851808764,0.14285714285714285,37.84,0.7547168387326719,Principal,26-30
35.0,19.0,8.99,8.45,0.0,12.0,20.0,4.0,10.26,1.83,28.58,Low,0.5340259462843664,1.1764705882352942,38.99,0.0,Principal,31-35
32.0,17.0,10.59,5.52,1.0,19.0,20.0,5.0,12.65,1.7,73.32,High,0.3106712430864353,0.8,56.09,0.18115938747112548,Principal,31-35
28.0,17.0,5.51,7.26,5.0,3.0,29.0,0.0,10.3,0.77,16.23,Low,0.5079063562361571,7.25,11.51,0.6887051392968128,Principal,26-30
39.0,9.0,13.23,7.7,5.0,4.0,6.0,6.0,18.07,0.29,41.77,Medium,0.25527155733956686,0.5454545454545454,30.23,0.6493505650194071,Senior,36-40
23.0,1.0,9.65,7.94,3.0,9.0,10.0,2.0,13.9,1.18,33.86,Low,0.38726113005260593,0.8333333333333334,30.65,0.37783370556250556,Junior,20-25
41.0,8.0,7.29,8.97,6.0,8.0,16.0,0.0,11.82,0.88,24.69,Low,0.5154369170362681,1.7777777777777777,23.29,0.668896246499861,Senior,41-44
29.0,13.0,5.4,8.02,6.0,16.0,24.0,6.0,9.17,0.45,47.48,Medium,0.5813314631893298,1.0434782608695652,46.4,0.7481295825274836,Senior,26-30
41.0,18.0,7.71,7.29,1.0,2.0,17.0,6.0,8.87,0.2,44.13,Medium,0.4517490680489103,1.8888888888888888,20.71,0.13717419243152368,Principal,41-44
31.0,9.0,11.05,8.48,4.0,19.0,24.0,9.0,14.35,0.87,98.35,High,0.368110221727944,0.8275862068965517,62.55,0.4716980575827762,Senior,31-35
36.0,3.0,7.85,8.53,3.0,17.0,8.0,2.0,11.84,1.3,58.26,Medium,0.49923816662071274,0.4,44.85,0.35169984153577477,Mid,36-40
33.0,5.0,6.46,8.87,1.0,14.0,12.0,5.0,11.23,1.25,36.56,Medium,0.5720745860896219,0.6,41.96,0.1127395588794184,Mid,31-35
33.0,13.0,9.77,7.88,3.0,0.0,28.0,3.0,13.05,1.55,17.15,Low,0.413233987150132,7.0,14.27,0.3807106115849478,Senior,31-35
44.0,3.0,8.18,4.97,5.0,8.0,29.0,3.0,12.36,0.93,57.49,Medium,0.28724438718381756,2.4166666666666665,28.68,1.0060360148820895,Mid,41-44
21.0,14.0,5.66,7.55,7.0,5.0,14.0,8.0,9.48,0.64,32.35,Low,0.5409510871234421,1.0,27.66,0.9271521950791795,Senior,20-25
40.0,15.0,5.54,4.38,4.0,17.0,18.0,6.0,7.66,1.08,61.88,Medium,0.4136363323002779,0.75,48.54,0.9132418006297259,Principal,36-40
44.0,6.0,11.07,5.59,0.0,0.0,14.0,5.0,12.69,1.95,42.32,Medium,0.3173400539840045,2.3333333333333335,18.57,0.0,Mid,41-44
32.0,16.0,13.75,4.58,4.0,6.0,6.0,8.0,17.75,0.09,86.93,High,0.1482539635474932,0.4,37.75,0.8733622547243985,Principal,31-35
30.0,18.0,6.33,8.75,0.0,9.0,2.0,2.0,8.27,1.06,39.24,Medium,0.6719177621974136,0.16666666666666666,27.33,0.0,Principal,26-30
35.0,18.0,11.73,5.69,6.0,5.0,23.0,3.0,12.02,0.66,70.8,High,0.26736840979501436,2.5555555555555554,26.23,1.0544813612510788,Principal,31-35
38.0,16.0,4.88,7.57,2.0,6.0,7.0,8.0,8.46,0.21,23.88,Low,0.583208352083332,0.4666666666666667,28.88,0.264200757701353,Principal,36-40
42.0,5.0,7.82,6.86,7.0,5.0,12.0,3.0,11.98,0.87,49.89,Medium,0.39040402068666563,1.3333333333333333,22.32,1.020408014517782,Mid,41-44
25.0,10.0,9.07,4.54,5.0,7.0,15.0,6.0,12.4,1.28,79.12,High,0.271075907262417,1.0714285714285714,32.07,1.10132134332129,Senior,20-25
43.0,15.0,6.69,6.81,6.0,1.0,2.0,8.0,11.23,1.06,23.83,Low,0.4391740826353747,0.2,20.69,0.8810571393455009,Principal,41-44
38.0,7.0,9.3,7.31,5.0,8.0,20.0,3.0,11.15,0.06,64.76,Medium,0.36039118042096907,1.6666666666666667,29.8,0.6839944344740856,Mid,36-40
24.0,10.0,12.83,8.41,7.0,8.0,22.0,8.0,12.02,1.16,66.09,Medium,0.385110648486493,1.2941176470588236,40.83,0.8323423504943698,Senior,20-25
23.0,6.0,13.44,4.35,5.0,6.0,0.0,6.0,16.99,0.46,87.41,High,0.15806769115781494,0.0,34.44,1.1494250231206844,Mid,20-25
34.0,18.0,5.01,5.48,4.0,8.0,2.0,3.0,12.02,0.68,34.48,Low,0.36171460001675865,0.16666666666666666,25.509999999999998,0.7299268741009353,Principal,31-35
23.0,9.0,6.72,7.46,0.0,16.0,15.0,5.0,9.88,0.62,32.07,Low,0.48674695862970124,0.6818181818181818,46.22,0.0,Senior,20-25
39.0,8.0,13.79,4.17,2.0,2.0,0.0,5.0,14.83,1.72,60.05,Medium,0.2058001325716236,0.0,25.29,0.4796161919385631,Senior,36-40
29.0,3.0,6.7,5.02,7.0,15.0,17.0,2.0,10.41,0.1,54.36,Medium,0.299240192914074,0.9444444444444444,39.7,1.3944220329836587,Mid,26-30
43.0,14.0,10.93,5.09,2.0,15.0,13.0,6.0,15.18,1.02,77.39,High,0.23400994890808313,0.5909090909090909,49.93,0.39292723125201745,Senior,41-44
41.0,12.0,6.53,6.46,2.0,1.0,29.0,0.0,8.64,0.79,0.0,Low,0.47791690982749435,14.5,8.530000000000001,0.3095974752945085,Senior,41-44
22.0,1.0,7.56,6.46,6.0,10.0,6.0,6.0,8.78,1.24,71.01,High,0.4712362012707343,0.35294117647058826,36.56,0.9287924258835254,Junior,20-25
24.0,1.0,5.91,7.0,3.0,15.0,22.0,2.0,8.98,1.58,20.95,Low,0.576225616103048,1.2222222222222223,38.91,0.4285713673469475,Junior,20-25
25.0,15.0,12.56,8.83,4.0,14.0,2.0,8.0,13.73,1.46,98.16,High,0.3914035606160684,0.08695652173913043,52.56,0.4530010812003306,Principal,20-25
40.0,8.0,12.83,7.97,4.0,0.0,28.0,5.0,15.49,1.51,46.38,Medium,0.3347457508917461,4.666666666666667,20.33,0.5018819947450446,Senior,36-40
41.0,12.0,6.97,5.66,6.0,9.0,21.0,6.0,8.04,0.38,51.36,Medium,0.40239837425727026,1.3125,33.97,1.060070484086487,Senior,41-44
27.0,2.0,12.24,6.36,5.0,2.0,15.0,8.0,14.14,1.82,72.39,High,0.3100833847580218,1.3636363636363635,28.240000000000002,0.7861633984019814,Junior,26-30
26.0,8.0,7.58,5.0,4.0,18.0,28.0,5.0,10.14,0.83,68.87,Medium,0.3290067534420568,1.1666666666666667,51.08,0.799999840000032,Senior,26-30
40.0,12.0,4.99,4.08,4.0,19.0,5.0,5.0,6.44,0.02,69.6,Medium,0.3587051304719921,0.2,50.49,0.9803919165706086,Senior,36-40
29.0,1.0,11.58,5.45,3.0,6.0,17.0,1.0,13.04,1.34,46.99,Medium,0.27579202779073814,2.125,25.08,0.5504586145947495,Junior,26-30
25.0,7.0,9.96,5.85,4.0,10.0,28.0,5.0,14.27,1.21,55.61,Medium,0.29137431731843505,1.75,37.46,0.6837605668785356,Mid,20-25
33.0,8.0,6.74,6.82,0.0,17.0,24.0,5.0,7.91,0.25,67.04,Medium,0.4825938237137322,1.0434782608695652,48.24,0.0,Senior,31-35
23.0,15.0,6.53,8.72,6.0,13.0,12.0,1.0,10.29,1.92,21.36,Low,0.6325802239845288,0.8,34.03,0.6880733155879225,Principal,20-25
44.0,1.0,13.76,8.74,2.0,15.0,23.0,6.0,18.02,1.12,67.0,Medium,0.31025801415173015,1.0454545454545454,52.76,0.22883292576282316,Junior,41-44
32.0,5.0,12.63,4.35,3.0,5.0,1.0,8.0,14.15,0.94,73.96,High,0.19753546685827228,0.07142857142857142,34.63,0.6896550138724107,Mid,31-35
39.0,7.0,12.1,7.07,3.0,1.0,11.0,9.0,13.88,0.8,53.29,Medium,0.30292531551480695,1.0,27.6,0.4243280870823073,Mid,36-40
36.0,4.0,5.28,4.21,5.0,10.0,3.0,3.0,8.85,0.42,57.23,Medium,0.32767159747547087,0.21428571428571427,29.78,1.187648173955303,Mid,36-40
42.0,8.0,11.55,7.24,4.0,10.0,8.0,4.0,13.81,1.91,61.25,Medium,0.3608044021764826,0.5333333333333333,37.55,0.5524861115350674,Senior,41-44
26.0,0.0,6.15,4.59,2.0,9.0,14.0,5.0,9.06,1.02,27.72,Low,0.3688362676636247,0.9333333333333333,31.65,0.43572975256432406,Junior,26-30
23.0,8.0,13.77,8.73,6.0,3.0,22.0,0.0,18.11,1.14,35.67,Medium,0.3095984846424566,5.5,19.77,0.687285144640877,Senior,20-25
33.0,9.0,4.52,6.46,0.0,16.0,4.0,7.0,6.07,1.26,31.57,Low,0.7289895440047646,0.16666666666666666,47.019999999999996,0.0,Senior,31-35
22.0,3.0,7.52,4.11,7.0,9.0,9.0,8.0,11.0,1.68,50.33,Medium,0.3126349723199259,0.5,37.519999999999996,1.703162602636836,Mid,20-25
43.0,2.0,8.29,7.91,6.0,8.0,5.0,0.0,13.06,1.27,20.38,Low,0.4299765606568355,0.5555555555555556,24.29,0.7585334060008336,Junior,41-44
24.0,9.0,12.24,7.18,7.0,12.0,0.0,3.0,13.47,0.23,81.57,High,0.2882146912401909,0.0,40.74,0.9749302263328375,Senior,20-25
35.0,14.0,11.66,6.48,2.0,10.0,19.0,5.0,12.9,1.39,82.58,High,0.3204397263664606,1.1875,39.16,0.30864192767871484,Senior,31-35
42.0,10.0,7.75,7.01,6.0,9.0,4.0,9.0,10.97,1.13,43.68,Medium,0.434829036601013,0.21052631578947367,39.25,0.8559199920228256,Senior,41-44
39.0,13.0,9.66,7.39,1.0,4.0,5.0,0.0,14.5,1.93,46.36,Medium,0.38576157343702094,1.0,17.66,0.13531797898268214,Senior,36-40
23.0,5.0,12.36,8.42,2.0,2.0,21.0,2.0,14.24,1.47,38.52,Medium,0.3718044973005828,4.2,19.36,0.2375296630012277,Mid,20-25
43.0,11.0,4.18,7.84,0.0,3.0,20.0,6.0,6.5,0.69,0.0,Low,0.7986890637931588,2.0,19.18,0.0,Senior,41-44
43.0,12.0,12.02,6.88,0.0,2.0,18.0,7.0,13.41,0.27,71.5,High,0.2811639684953217,1.8,26.52,0.0,Senior,41-44
21.0,16.0,13.47,8.12,0.0,9.0,10.0,7.0,15.92,0.96,73.25,Medium,0.3089486114682336,0.5882352941176471,41.97,0.0,Principal,20-25
37.0,15.0,4.32,8.93,3.0,12.0,14.0,4.0,5.5,1.36,29.54,Low,1.047861400421446,0.8235294117647058,34.32,0.33594621098026756,Principal,36-40
38.0,2.0,4.46,5.5,6.0,4.0,1.0,0.0,7.02,0.35,26.8,Low,0.5095818371444393,0.2,12.46,1.0909088925620196,Junior,36-40
38.0,1.0,7.45,4.59,3.0,12.0,14.0,0.0,10.67,1.3,53.14,Medium,0.325055169698942,1.0769230769230769,31.45,0.6535946288464861,Junior,36-40
36.0,10.0,4.88,7.66,1.0,0.0,6.0,7.0,9.78,1.65,0.0,Low,0.6350613482222819,0.75,15.379999999999999,0.1305482858292055,Senior,36-40
33.0,8.0,8.99,8.89,2.0,10.0,16.0,4.0,13.06,0.31,50.91,Medium,0.4172335411685469,1.0666666666666667,34.99,0.2249718532090154,Senior,31-35
38.0,2.0,11.29,4.58,4.0,2.0,11.0,8.0,15.58,1.41,67.61,Medium,0.22292518708875375,1.0,27.29,0.8733622547243985,Junior,36-40
41.0,17.0,9.67,6.16,5.0,16.0,11.0,0.0,11.58,0.14,70.82,High,0.29647057428373763,0.6470588235294118,41.67,0.8116881799207499,Principal,41-44
43.0,19.0,5.96,4.31,1.0,18.0,4.0,1.0,7.31,0.02,46.71,Medium,0.32629990005275805,0.2,43.46,0.23201850765231843,Principal,41-44
32.0,14.0,10.55,7.88,6.0,12.0,19.0,3.0,13.96,0.07,59.41,Medium,0.3243573919070831,1.1875,39.05,0.7614212231698956,Senior,31-35
31.0,13.0,10.85,8.74,4.0,15.0,6.0,9.0,13.93,1.26,72.2,High,0.4035512347235175,0.24,54.35,0.4576658515256463,Senior,31-35
25.0,1.0,13.32,6.49,7.0,17.0,1.0,6.0,16.39,1.95,100.0,High,0.2840794249720826,0.041666666666666664,56.32,1.0785822683232251,Junior,20-25
40.0,16.0,5.47,6.05,6.0,19.0,26.0,3.0,6.91,1.54,53.61,Medium,0.6130855724486615,1.1304347826086956,47.97,0.9917353732668804,Principal,36-40
23.0,7.0,10.92,8.54,4.0,18.0,12.0,7.0,13.9,0.51,77.5,High,0.36462528748487955,0.46153846153846156,57.42,0.4683840200955481,Mid,20-25
38.0,9.0,13.11,4.67,1.0,5.0,23.0,6.0,14.71,0.14,72.8,High,0.17289719004682996,1.9166666666666667,32.11,0.21413271645980375,Senior,36-40
35.0,17.0,9.02,8.46,2.0,6.0,8.0,4.0,11.71,1.23,45.62,Medium,0.46743847238598785,0.7272727272727273,27.02,0.23640659144130124,Principal,31-35
32.0,18.0,7.62,5.96,5.0,14.0,28.0,6.0,8.87,0.01,75.15,High,0.3620375765895951,1.3333333333333333,44.62,0.8389260337372426,Principal,31-35
23.0,7.0,5.71,6.8,4.0,4.0,14.0,5.0,10.14,1.59,34.98,Low,0.5293375060354886,1.4,21.21,0.5882352076124695,Mid,20-25
42.0,7.0,12.67,6.64,3.0,15.0,27.0,2.0,13.72,0.49,79.0,High,0.2701780875264082,1.5,45.67,0.45180716087241557,Mid,41-44
36.0,2.0,7.94,7.08,3.0,5.0,25.0,2.0,12.7,0.6,41.1,Medium,0.37209300522805205,3.125,20.94,0.423728753710628,Junior,36-40
42.0,2.0,13.25,8.71,1.0,2.0,14.0,1.0,17.7,0.69,26.38,Low,0.3037156606230804,3.5,18.75,0.11481054939029284,Junior,41-44
20.0,11.0,12.48,8.76,4.0,11.0,0.0,3.0,16.49,1.53,69.57,Medium,0.35519501707990964,0.0,38.980000000000004,0.4566209524405306,Senior,20-25
37.0,16.0,7.77,8.16,5.0,3.0,20.0,3.0,12.7,0.53,29.32,Medium,0.4245236724707536,2.857142857142857,18.27,0.6127450229479139,Principal,36-40
